region,year,weather_year,time_index,load_mw
p11,2045,2012,149,3682.0
p11,2045,2012,150,3618.0
p11,2045,2012,151,3450.0
p11,2045,2012,152,3454.0
p11,2045,2012,153,3509.0
p11,2045,2012,154,3565.0
p11,2045,2012,155,3682.0
p11,2045,2012,156,3831.0
p11,2045,2012,157,4000.0
p11,2045,2012,158,4039.0
p11,2045,2012,159,3991.0
p11,2045,2012,160,3919.0
p11,2045,2012,161,3836.0
p11,2045,2012,162,3715.0
p11,2045,2012,163,3671.0
p11,2045,2012,164,3746.0
p11,2045,2012,165,4037.0
p11,2045,2012,166,4104.0
p11,2045,2012,167,4076.0
p11,2045,2012,168,3991.0
p11,2045,2012,169,3904.0
p11,2045,2012,170,3756.0
p11,2045,2012,171,3653.0
p11,2045,2012,172,3622.0
p11,2045,2012,173,3621.0
p11,2045,2012,174,3544.0
p11,2045,2012,175,3387.0
p11,2045,2012,176,3398.0
p11,2045,2012,177,3451.0
p11,2045,2012,178,3538.0
p11,2045,2012,179,3572.0
p11,2045,2012,180,3753.0
p11,2045,2012,181,3896.0
p11,2045,2012,182,3957.0
p11,2045,2012,183,3905.0
p11,2045,2012,184,3809.0
p11,2045,2012,185,3722.0
p11,2045,2012,186,3625.0
p11,2045,2012,187,3607.0
p11,2045,2012,188,3699.0
p11,2045,2012,189,4012.0
p11,2045,2012,190,4107.0
p11,2045,2012,191,4083.0
p11,2045,2012,192,3989.0
p11,2045,2012,193,3895.0
p11,2045,2012,194,3732.0
p11,2045,2012,195,3657.0
p11,2045,2012,196,3980.0
p11,2045,2012,197,4089.0
p11,2045,2012,198,3998.0
p11,2045,2012,199,3761.0
p11,2045,2012,200,3847.0
p11,2045,2012,201,4033.0
p11,2045,2012,202,4291.0
p11,2045,2012,203,4351.0
p11,2045,2012,204,4472.0
p11,2045,2012,205,4622.0
p11,2045,2012,206,4760.0
p11,2045,2012,207,4727.0
p11,2045,2012,208,4571.0
p11,2045,2012,209,4472.0
p11,2045,2012,210,4394.0
p11,2045,2012,211,4355.0
p11,2045,2012,212,4424.0
p11,2045,2012,213,4695.0
p11,2045,2012,214,4820.0
p11,2045,2012,215,4799.0
p11,2045,2012,216,4669.0
p11,2045,2012,217,4487.0
p11,2045,2012,218,4280.0
p11,2045,2012,219,4088.0
p11,2045,2012,220,3943.0
p11,2045,2012,221,4011.0
p11,2045,2012,222,3951.0
p11,2045,2012,223,3755.0
p11,2045,2012,224,3854.0
p11,2045,2012,225,4047.0
p11,2045,2012,226,4284.0
p11,2045,2012,227,4399.0
p11,2045,2012,228,4433.0
p11,2045,2012,229,4529.0
p11,2045,2012,230,4628.0
p11,2045,2012,231,4591.0
p11,2045,2012,232,4413.0
p11,2045,2012,233,4287.0
p11,2045,2012,234,4199.0
p11,2045,2012,235,4175.0
p11,2045,2012,236,4222.0
p11,2045,2012,237,4490.0
p11,2045,2012,238,4637.0
p11,2045,2012,239,4627.0
p11,2045,2012,240,4515.0
p27,2030,2012,1,1213.0
p27,2030,2012,2,1189.0
p27,2030,2012,3,1137.0
p27,2030,2012,4,1153.0
p27,2030,2012,5,1147.0
p27,2030,2012,6,1147.0
p27,2030,2012,7,1153.0
p27,2030,2012,8,1179.0
p27,2030,2012,9,1218.0
p27,2030,2012,10,1232.0
p27,2030,2012,11,1258.0
p27,2030,2012,12,1242.0
p27,2030,2012,13,1226.0
p27,2030,2012,14,1197.0
p27,2030,2012,15,1166.0
p27,2030,2012,16,1142.0
p27,2030,2012,17,1124.0
p27,2030,2012,18,1113.0
p27,2030,2012,19,1126.0
p27,2030,2012,20,1195.0
p27,2030,2012,21,1261.0
p27,2030,2012,22,1250.0
p27,2030,2012,23,1229.0
p27,2030,2012,24,1200.0
p27,2030,2012,25,1153.0
p27,2030,2012,26,1108.0
p27,2030,2012,27,1097.0
p27,2030,2012,28,1097.0
p27,2030,2012,29,1103.0
p27,2030,2012,30,1095.0
p27,2030,2012,31,1105.0
p27,2030,2012,32,1145.0
p27,2030,2012,33,1195.0
p27,2030,2012,34,1226.0
p27,2030,2012,35,1245.0
p27,2030,2012,36,1255.0
p27,2030,2012,37,1263.0
p27,2030,2012,38,1253.0
p27,2030,2012,39,1234.0
p27,2030,2012,40,1216.0
p27,2030,2012,41,1200.0
p27,2030,2012,42,1197.0
p27,2030,2012,43,1208.0
p27,2030,2012,44,1274.0
p27,2030,2012,45,1332.0
p27,2030,2012,46,1329.0
p27,2030,2012,47,1308.0
p27,2030,2012,48,1274.0
p27,2030,2012,49,1213.0
p27,2030,2012,50,1153.0
p27,2030,2012,51,1118.0
p27,2030,2012,52,1103.0
p27,2030,2012,53,1105.0
p27,2030,2012,54,1105.0
p27,2030,2012,55,1132.0
p27,2030,2012,56,1203.0
p27,2030,2012,57,1292.0
p27,2030,2012,58,1332.0
p27,2030,2012,59,1324.0
p27,2030,2012,60,1313.0
p27,2030,2012,61,1295.0
p27,2030,2012,62,1282.0
p27,2030,2012,63,1255.0
p27,2030,2012,64,1239.0
p27,2030,2012,65,1224.0
p27,2030,2012,66,1213.0
p27,2030,2012,67,1221.0
p27,2030,2012,68,1279.0
p27,2030,2012,69,1347.0
p27,2030,2012,70,1339.0
p27,2030,2012,71,1321.0
p27,2030,2012,72,1292.0
p27,2030,2012,73,1232.0
p27,2030,2012,74,1174.0
p27,2030,2012,75,1142.0
p27,2030,2012,76,1139.0
p27,2030,2012,77,1150.0
p27,2030,2012,78,1168.0
p27,2030,2012,79,1195.0
p27,2030,2012,80,1271.0
p27,2030,2012,81,1368.0
p27,2030,2012,82,1413.0
p27,2030,2012,83,1395.0
p27,2030,2012,84,1355.0
p27,2030,2012,85,1326.0
p27,2030,2012,86,1292.0
p27,2030,2012,87,1261.0
p27,2030,2012,88,1232.0
p27,2030,2012,89,1218.0
p27,2030,2012,90,1211.0
p27,2030,2012,91,1226.0
p27,2030,2012,92,1282.0
p27,2030,2012,93,1339.0
p27,2030,2012,94,1339.0
p27,2030,2012,95,1318.0
p27,2030,2012,96,1276.0
p27,2030,2012,97,1218.0
p27,2030,2012,98,1155.0
p27,2030,2012,99,1124.0
p27,2030,2012,100,1113.0
p27,2030,2012,101,1121.0
p27,2030,2012,102,1134.0
p27,2030,2012,103,1174.0
p27,2030,2012,104,1239.0
p27,2030,2012,105,1355.0
p27,2030,2012,106,1387.0
p27,2030,2012,107,1361.0
p27,2030,2012,108,1326.0
p27,2030,2012,109,1303.0
p27,2030,2012,110,1268.0
p27,2030,2012,111,1247.0
p27,2030,2012,112,1229.0
p27,2030,2012,113,1211.0
p27,2030,2012,114,1208.0
p27,2030,2012,115,1216.0
p27,2030,2012,116,1271.0
p27,2030,2012,117,1334.0
p27,2030,2012,118,1339.0
p27,2030,2012,119,1318.0
p27,2030,2012,120,1289.0
p27,2030,2012,121,1232.0
p27,2030,2012,122,1179.0
p27,2030,2012,123,1153.0
p27,2030,2012,124,1163.0
p27,2030,2012,125,1174.0
p27,2030,2012,126,1182.0
p27,2030,2012,127,1218.0
p27,2030,2012,128,1297.0
p27,2030,2012,129,1403.0
p27,2030,2012,130,1439.0
p27,2030,2012,131,1418.0
p27,2030,2012,132,1389.0
p27,2030,2012,133,1350.0
p27,2030,2012,134,1305.0
p27,2030,2012,135,1263.0
p27,2030,2012,136,1232.0
p27,2030,2012,137,1218.0
p27,2030,2012,138,1211.0
p27,2030,2012,139,1213.0
p27,2030,2012,140,1263.0
p27,2030,2012,141,1321.0
p27,2030,2012,142,1316.0
p27,2030,2012,143,1305.0
p27,2030,2012,144,1279.0
p27,2030,2012,145,1242.0
p27,2030,2012,146,1197.0
p27,2030,2012,147,1168.0
p27,2030,2012,148,1153.0
p27,2030,2012,149,1147.0
p27,2030,2012,150,1158.0
p27,2030,2012,151,1176.0
p27,2030,2012,152,1218.0
p27,2030,2012,153,1271.0
p27,2030,2012,154,1324.0
p27,2030,2012,155,1347.0
p27,2030,2012,156,1334.0
p27,2030,2012,157,1305.0
p27,2030,2012,158,1263.0
p27,2030,2012,159,1216.0
p27,2030,2012,160,1179.0
p27,2030,2012,161,1158.0
p27,2030,2012,162,1142.0
p27,2030,2012,163,1153.0
p27,2030,2012,164,1216.0
p27,2030,2012,165,1274.0
p27,2030,2012,166,1261.0
p27,2030,2012,167,1250.0
p27,2030,2012,168,1232.0
p27,2030,2012,169,1192.0
p27,2030,2012,170,1155.0
p27,2030,2012,171,1139.0
p27,2030,2012,172,1137.0
p27,2030,2012,173,1137.0
p27,2030,2012,174,1142.0
p27,2030,2012,175,1161.0
p27,2030,2012,176,1189.0
p27,2030,2012,177,1237.0
p27,2030,2012,178,1282.0
p27,2030,2012,179,1316.0
p27,2030,2012,180,1311.0
p27,2030,2012,181,1305.0
p27,2030,2012,182,1274.0
p27,2030,2012,183,1245.0
p27,2030,2012,184,1211.0
p27,2030,2012,185,1189.0
p27,2030,2012,186,1182.0
p27,2030,2012,187,1203.0
p27,2030,2012,188,1263.0
p27,2030,2012,189,1339.0
p27,2030,2012,190,1342.0
p27,2030,2012,191,1321.0
p27,2030,2012,192,1289.0
p27,2030,2012,193,1242.0
p27,2030,2012,194,1192.0
p27,2030,2012,195,1184.0
p27,2030,2012,196,1197.0
p27,2030,2012,197,1221.0
p27,2030,2012,198,1232.0
p27,2030,2012,199,1263.0
p27,2030,2012,200,1353.0
p27,2030,2012,201,1482.0
p27,2030,2012,202,1511.0
p27,2030,2012,203,1474.0
p27,2030,2012,204,1434.0
p27,2030,2012,205,1405.0
p27,2030,2012,206,1353.0
p27,2030,2012,207,1311.0
p27,2030,2012,208,1292.0
p27,2030,2012,209,1247.0
p27,2030,2012,210,1234.0
p27,2030,2012,211,1245.0
p27,2030,2012,212,1313.0
p27,2030,2012,213,1395.0
p27,2030,2012,214,1400.0
p27,2030,2012,215,1384.0
p27,2030,2012,216,1363.0
p27,2030,2012,217,1295.0
p27,2030,2012,218,1245.0
p27,2030,2012,219,1237.0
p27,2030,2012,220,1232.0
p27,2030,2012,221,1250.0
p27,2030,2012,222,1263.0
p27,2030,2012,223,1300.0
p27,2030,2012,224,1397.0
p27,2030,2012,225,1505.0
p27,2030,2012,226,1537.0
p27,2030,2012,227,1492.0
p27,2030,2012,228,1442.0
p27,2030,2012,229,1395.0
p27,2030,2012,230,1345.0
p27,2030,2012,231,1295.0
p27,2030,2012,232,1253.0
p27,2030,2012,233,1224.0
p27,2030,2012,234,1211.0
p27,2030,2012,235,1224.0
p27,2030,2012,236,1284.0
p27,2030,2012,237,1358.0
p27,2030,2012,238,1361.0
p27,2030,2012,239,1353.0
p27,2030,2012,240,1329.0
p27,2045,2012,1,1374.0
p27,2045,2012,2,1352.0
p27,2045,2012,3,1308.0
p27,2045,2012,4,1324.0
p27,2045,2012,5,1330.0
p27,2045,2012,6,1315.0
p27,2045,2012,7,1295.0
p27,2045,2012,8,1317.0
p27,2045,2012,9,1352.0
p27,2045,2012,10,1359.0
p27,2045,2012,11,1383.0
p27,2045,2012,12,1383.0
p27,2045,2012,13,1385.0
p27,2045,2012,14,1372.0
p27,2045,2012,15,1354.0
p27,2045,2012,16,1337.0
p27,2045,2012,17,1324.0
p27,2045,2012,18,1317.0
p27,2045,2012,19,1335.0
p27,2045,2012,20,1398.0
p27,2045,2012,21,1462.0
p27,2045,2012,22,1453.0
p27,2045,2012,23,1429.0
p27,2045,2012,24,1389.0
p27,2045,2012,25,1339.0
p27,2045,2012,26,1293.0
p27,2045,2012,27,1302.0
p27,2045,2012,28,1337.0
p27,2045,2012,29,1357.0
p27,2045,2012,30,1326.0
p27,2045,2012,31,1295.0
p27,2045,2012,32,1328.0
p27,2045,2012,33,1367.0
p27,2045,2012,34,1383.0
p27,2045,2012,35,1396.0
p27,2045,2012,36,1431.0
p27,2045,2012,37,1466.0
p27,2045,2012,38,1486.0
p27,2045,2012,39,1483.0
p27,2045,2012,40,1472.0
p27,2045,2012,41,1459.0
p27,2045,2012,42,1462.0
p27,2045,2012,43,1475.0
p27,2045,2012,44,1536.0
p27,2045,2012,45,1602.0
p27,2045,2012,46,1599.0
p27,2045,2012,47,1569.0
p27,2045,2012,48,1525.0
p27,2045,2012,49,1459.0
p27,2045,2012,50,1392.0
p27,2045,2012,51,1346.0
p27,2045,2012,52,1322.0
p27,2045,2012,53,1337.0
p27,2045,2012,54,1317.0
p27,2045,2012,55,1308.0
p27,2045,2012,56,1365.0
p27,2045,2012,57,1440.0
p27,2045,2012,58,1464.0
p27,2045,2012,59,1457.0
p27,2045,2012,60,1466.0
p27,2045,2012,61,1475.0
p27,2045,2012,62,1483.0
p27,2045,2012,63,1472.0
p27,2045,2012,64,1462.0
p27,2045,2012,65,1446.0
p27,2045,2012,66,1442.0
p27,2045,2012,67,1451.0
p27,2045,2012,68,1508.0
p27,2045,2012,69,1580.0
p27,2045,2012,70,1578.0
p27,2045,2012,71,1551.0
p27,2045,2012,72,1516.0
p27,2045,2012,73,1451.0
p27,2045,2012,74,1392.0
p27,2045,2012,75,1352.0
p27,2045,2012,76,1354.0
p27,2045,2012,77,1376.0
p27,2045,2012,78,1372.0
p27,2045,2012,79,1367.0
p27,2045,2012,80,1431.0
p27,2045,2012,81,1510.0
p27,2045,2012,82,1540.0
p27,2045,2012,83,1527.0
p27,2045,2012,84,1512.0
p27,2045,2012,85,1505.0
p27,2045,2012,86,1494.0
p27,2045,2012,87,1479.0
p27,2045,2012,88,1457.0
p27,2045,2012,89,1444.0
p27,2045,2012,90,1440.0
p27,2045,2012,91,1457.0
p27,2045,2012,92,1512.0
p27,2045,2012,93,1575.0
p27,2045,2012,94,1578.0
p27,2045,2012,95,1551.0
p27,2045,2012,96,1503.0
p27,2045,2012,97,1442.0
p27,2045,2012,98,1374.0
p27,2045,2012,99,1337.0
p27,2045,2012,100,1330.0
p27,2045,2012,101,1350.0
p27,2045,2012,102,1343.0
p27,2045,2012,103,1348.0
p27,2045,2012,104,1398.0
p27,2045,2012,105,1497.0
p27,2045,2012,106,1514.0
p27,2045,2012,107,1492.0
p27,2045,2012,108,1479.0
p27,2045,2012,109,1481.0
p27,2045,2012,110,1475.0
p27,2045,2012,111,1466.0
p27,2045,2012,112,1453.0
p27,2045,2012,113,1435.0
p27,2045,2012,114,1437.0
p27,2045,2012,115,1448.0
p27,2045,2012,116,1503.0
p27,2045,2012,117,1571.0
p27,2045,2012,118,1578.0
p27,2045,2012,119,1551.0
p27,2045,2012,120,1512.0
p27,2045,2012,121,1453.0
p27,2045,2012,122,1398.0
p27,2045,2012,123,1367.0
p27,2045,2012,124,1394.0
p27,2045,2012,125,1418.0
p27,2045,2012,126,1405.0
p27,2045,2012,127,1400.0
p27,2045,2012,128,1464.0
p27,2045,2012,129,1549.0
p27,2045,2012,130,1573.0
p27,2045,2012,131,1558.0
p27,2045,2012,132,1556.0
p27,2045,2012,133,1547.0
p27,2045,2012,134,1534.0
p27,2045,2012,135,1510.0
p27,2045,2012,136,1483.0
p27,2045,2012,137,1472.0
p27,2045,2012,138,1468.0
p27,2045,2012,139,1479.0
p27,2045,2012,140,1527.0
p27,2045,2012,141,1591.0
p27,2045,2012,142,1586.0
p27,2045,2012,143,1567.0
p27,2045,2012,144,1532.0
p27,2045,2012,145,1483.0
p27,2045,2012,146,1431.0
p27,2045,2012,147,1370.0
p27,2045,2012,148,1326.0
p27,2045,2012,149,1330.0
p27,2045,2012,150,1324.0
p27,2045,2012,151,1317.0
p27,2045,2012,152,1352.0
p27,2045,2012,153,1394.0
p27,2045,2012,154,1437.0
p27,2045,2012,155,1459.0
p27,2045,2012,156,1462.0
p27,2045,2012,157,1453.0
p27,2045,2012,158,1427.0
p27,2045,2012,159,1396.0
p27,2045,2012,160,1367.0
p27,2045,2012,161,1350.0
p27,2045,2012,162,1335.0
p27,2045,2012,163,1350.0
p27,2045,2012,164,1409.0
p27,2045,2012,165,1466.0
p27,2045,2012,166,1457.0
p27,2045,2012,167,1442.0
p27,2045,2012,168,1413.0
p27,2045,2012,169,1372.0
p27,2045,2012,170,1330.0
p27,2045,2012,171,1313.0
p27,2045,2012,172,1313.0
p27,2045,2012,173,1319.0
p27,2045,2012,174,1313.0
p27,2045,2012,175,1306.0
p27,2045,2012,176,1328.0
p27,2045,2012,177,1367.0
p27,2045,2012,178,1402.0
p27,2045,2012,179,1435.0
p27,2045,2012,180,1448.0
p27,2045,2012,181,1459.0
p27,2045,2012,182,1444.0
p27,2045,2012,183,1427.0
p27,2045,2012,184,1398.0
p27,2045,2012,185,1378.0
p27,2045,2012,186,1374.0
p27,2045,2012,187,1396.0
p27,2045,2012,188,1455.0
p27,2045,2012,189,1527.0
p27,2045,2012,190,1529.0
p27,2045,2012,191,1505.0
p27,2045,2012,192,1468.0
p27,2045,2012,193,1418.0
p27,2045,2012,194,1365.0
p27,2045,2012,195,1381.0
p27,2045,2012,196,1431.0
p27,2045,2012,197,1466.0
p27,2045,2012,198,1453.0
p27,2045,2012,199,1442.0
p27,2045,2012,200,1516.0
p27,2045,2012,201,1623.0
p27,2045,2012,202,1641.0
p27,2045,2012,203,1610.0
p27,2045,2012,204,1602.0
p27,2045,2012,205,1604.0
p27,2045,2012,206,1586.0
p27,2045,2012,207,1556.0
p27,2045,2012,208,1543.0
p27,2045,2012,209,1501.0
p27,2045,2012,210,1492.0
p27,2045,2012,211,1505.0
p27,2045,2012,212,1569.0
p27,2045,2012,213,1654.0
p27,2045,2012,214,1658.0
p27,2045,2012,215,1634.0
p27,2045,2012,216,1604.0
p27,2045,2012,217,1532.0
p27,2045,2012,218,1475.0
p27,2045,2012,219,1451.0
p27,2045,2012,220,1437.0
p27,2045,2012,221,1468.0
p27,2045,2012,222,1462.0
p27,2045,2012,223,1462.0
p27,2045,2012,224,1547.0
p27,2045,2012,225,1634.0
p27,2045,2012,226,1656.0
p27,2045,2012,227,1623.0
p27,2045,2012,228,1599.0
p27,2045,2012,229,1575.0
p27,2045,2012,230,1551.0
p27,2045,2012,231,1512.0
p27,2045,2012,232,1477.0
p27,2045,2012,233,1448.0
p27,2045,2012,234,1440.0
p27,2045,2012,235,1455.0
p27,2045,2012,236,1514.0
p27,2045,2012,237,1588.0
p27,2045,2012,238,1595.0
p27,2045,2012,239,1580.0
p27,2045,2012,240,1549.0
p28,2030,2012,1,8712.0
p28,2030,2012,2,8533.0
p28,2030,2012,3,8161.0
p28,2030,2012,4,8268.0
p28,2030,2012,5,8246.0
p28,2030,2012,6,8230.0
p28,2030,2012,7,8268.0
p28,2030,2012,8,8456.0
p28,2030,2012,9,8754.0
p28,2030,2012,10,8840.0
p28,2030,2012,11,9024.0
p28,2030,2012,12,8911.0
p28,2030,2012,13,8796.0
p28,2030,2012,14,8591.0
p28,2030,2012,15,8368.0
p28,2030,2012,16,8193.0
p28,2030,2012,17,8063.0
p28,2030,2012,18,7993.0
p28,2030,2012,19,8093.0
p28,2030,2012,20,8580.0
p28,2030,2012,21,9042.0
p28,2030,2012,22,8971.0
p28,2030,2012,23,8827.0
p28,2030,2012,24,8606.0
p28,2030,2012,25,8271.0
p28,2030,2012,26,7955.0
p28,2030,2012,27,7875.0
p28,2030,2012,28,7879.0
p28,2030,2012,29,7919.0
p28,2030,2012,30,7860.0
p28,2030,2012,31,7930.0
p28,2030,2012,32,8219.0
p28,2030,2012,33,8584.0
p28,2030,2012,34,8798.0
p28,2030,2012,35,8928.0
p28,2030,2012,36,9019.0
p28,2030,2012,37,9070.0
p28,2030,2012,38,8995.0
p28,2030,2012,39,8866.0
p28,2030,2012,40,8727.0
p28,2030,2012,41,8620.0
p28,2030,2012,42,8601.0
p28,2030,2012,43,8673.0
p28,2030,2012,44,9134.0
p28,2030,2012,45,9569.0
p28,2030,2012,46,9546.0
p28,2030,2012,47,9392.0
p28,2030,2012,48,9138.0
p28,2030,2012,49,8716.0
p28,2030,2012,50,8267.0
p28,2030,2012,51,8030.0
p28,2030,2012,52,7915.0
p28,2030,2012,53,7944.0
p28,2030,2012,54,7937.0
p28,2030,2012,55,8133.0
p28,2030,2012,56,8625.0
p28,2030,2012,57,9283.0
p28,2030,2012,58,9565.0
p28,2030,2012,59,9498.0
p28,2030,2012,60,9421.0
p28,2030,2012,61,9296.0
p28,2030,2012,62,9194.0
p28,2030,2012,63,9011.0
p28,2030,2012,64,8894.0
p28,2030,2012,65,8778.0
p28,2030,2012,66,8709.0
p28,2030,2012,67,8762.0
p28,2030,2012,68,9186.0
p28,2030,2012,69,9669.0
p28,2030,2012,70,9620.0
p28,2030,2012,71,9490.0
p28,2030,2012,72,9273.0
p28,2030,2012,73,8831.0
p28,2030,2012,74,8424.0
p28,2030,2012,75,8195.0
p28,2030,2012,76,8172.0
p28,2030,2012,77,8258.0
p28,2030,2012,78,8379.0
p28,2030,2012,79,8584.0
p28,2030,2012,80,9122.0
p28,2030,2012,81,9829.0
p28,2030,2012,82,10142.0
p28,2030,2012,83,10003.0
p28,2030,2012,84,9722.0
p28,2030,2012,85,9532.0
p28,2030,2012,86,9271.0
p28,2030,2012,87,9053.0
p28,2030,2012,88,8846.0
p28,2030,2012,89,8746.0
p28,2030,2012,90,8694.0
p28,2030,2012,91,8800.0
p28,2030,2012,92,9192.0
p28,2030,2012,93,9612.0
p28,2030,2012,94,9611.0
p28,2030,2012,95,9473.0
p28,2030,2012,96,9168.0
p28,2030,2012,97,8740.0
p28,2030,2012,98,8292.0
p28,2030,2012,99,8074.0
p28,2030,2012,100,7991.0
p28,2030,2012,101,8047.0
p28,2030,2012,102,8137.0
p28,2030,2012,103,8435.0
p28,2030,2012,104,8890.0
p28,2030,2012,105,9726.0
p28,2030,2012,106,9953.0
p28,2030,2012,107,9767.0
p28,2030,2012,108,9520.0
p28,2030,2012,109,9352.0
p28,2030,2012,110,9113.0
p28,2030,2012,111,8948.0
p28,2030,2012,112,8814.0
p28,2030,2012,113,8684.0
p28,2030,2012,114,8667.0
p28,2030,2012,115,8729.0
p28,2030,2012,116,9116.0
p28,2030,2012,117,9571.0
p28,2030,2012,118,9611.0
p28,2030,2012,119,9471.0
p28,2030,2012,120,9252.0
p28,2030,2012,121,8840.0
p28,2030,2012,122,8473.0
p28,2030,2012,123,8271.0
p28,2030,2012,124,8346.0
p28,2030,2012,125,8418.0
p28,2030,2012,126,8490.0
p28,2030,2012,127,8755.0
p28,2030,2012,128,9310.0
p28,2030,2012,129,10065.0
p28,2030,2012,130,10331.0
p28,2030,2012,131,10183.0
p28,2030,2012,132,9969.0
p28,2030,2012,133,9697.0
p28,2030,2012,134,9378.0
p28,2030,2012,135,9065.0
p28,2030,2012,136,8838.0
p28,2030,2012,137,8753.0
p28,2030,2012,138,8688.0
p28,2030,2012,139,8714.0
p28,2030,2012,140,9077.0
p28,2030,2012,141,9480.0
p28,2030,2012,142,9443.0
p28,2030,2012,143,9361.0
p28,2030,2012,144,9185.0
p28,2030,2012,145,8911.0
p28,2030,2012,146,8600.0
p28,2030,2012,147,8395.0
p28,2030,2012,148,8279.0
p28,2030,2012,149,8246.0
p28,2030,2012,150,8313.0
p28,2030,2012,151,8441.0
p28,2030,2012,152,8745.0
p28,2030,2012,153,9122.0
p28,2030,2012,154,9504.0
p28,2030,2012,155,9665.0
p28,2030,2012,156,9573.0
p28,2030,2012,157,9365.0
p28,2030,2012,158,9066.0
p28,2030,2012,159,8732.0
p28,2030,2012,160,8470.0
p28,2030,2012,161,8320.0
p28,2030,2012,162,8203.0
p28,2030,2012,163,8283.0
p28,2030,2012,164,8727.0
p28,2030,2012,165,9135.0
p28,2030,2012,166,9047.0
p28,2030,2012,167,8978.0
p28,2030,2012,168,8837.0
p28,2030,2012,169,8551.0
p28,2030,2012,170,8289.0
p28,2030,2012,171,8176.0
p28,2030,2012,172,8154.0
p28,2030,2012,173,8152.0
p28,2030,2012,174,8196.0
p28,2030,2012,175,8331.0
p28,2030,2012,176,8538.0
p28,2030,2012,177,8878.0
p28,2030,2012,178,9204.0
p28,2030,2012,179,9437.0
p28,2030,2012,180,9411.0
p28,2030,2012,181,9365.0
p28,2030,2012,182,9134.0
p28,2030,2012,183,8939.0
p28,2030,2012,184,8689.0
p28,2030,2012,185,8529.0
p28,2030,2012,186,8490.0
p28,2030,2012,187,8642.0
p28,2030,2012,188,9074.0
p28,2030,2012,189,9618.0
p28,2030,2012,190,9637.0
p28,2030,2012,191,9477.0
p28,2030,2012,192,9265.0
p28,2030,2012,193,8919.0
p28,2030,2012,194,8559.0
p28,2030,2012,195,8509.0
p28,2030,2012,196,8595.0
p28,2030,2012,197,8758.0
p28,2030,2012,198,8839.0
p28,2030,2012,199,9061.0
p28,2030,2012,200,9705.0
p28,2030,2012,201,10636.0
p28,2030,2012,202,10841.0
p28,2030,2012,203,10577.0
p28,2030,2012,204,10296.0
p28,2030,2012,205,10080.0
p28,2030,2012,206,9716.0
p28,2030,2012,207,9405.0
p28,2030,2012,208,9277.0
p28,2030,2012,209,8961.0
p28,2030,2012,210,8859.0
p28,2030,2012,211,8933.0
p28,2030,2012,212,9422.0
p28,2030,2012,213,10012.0
p28,2030,2012,214,10041.0
p28,2030,2012,215,9926.0
p28,2030,2012,216,9788.0
p28,2030,2012,217,9299.0
p28,2030,2012,218,8937.0
p28,2030,2012,219,8877.0
p28,2030,2012,220,8846.0
p28,2030,2012,221,8978.0
p28,2030,2012,222,9074.0
p28,2030,2012,223,9332.0
p28,2030,2012,224,10039.0
p28,2030,2012,225,10798.0
p28,2030,2012,226,11029.0
p28,2030,2012,227,10712.0
p28,2030,2012,228,10362.0
p28,2030,2012,229,10014.0
p28,2030,2012,230,9647.0
p28,2030,2012,231,9284.0
p28,2030,2012,232,8998.0
p28,2030,2012,233,8783.0
p28,2030,2012,234,8680.0
p28,2030,2012,235,8780.0
p28,2030,2012,236,9222.0
p28,2030,2012,237,9741.0
p28,2030,2012,238,9759.0
p28,2030,2012,239,9714.0
p28,2030,2012,240,9550.0
p28,2045,2012,1,12440.0
p28,2045,2012,2,12249.0
p28,2045,2012,3,11847.0
p28,2045,2012,4,11992.0
p28,2045,2012,5,12040.0
p28,2045,2012,6,11903.0
p28,2045,2012,7,11738.0
p28,2045,2012,8,11930.0
p28,2045,2012,9,12249.0
p28,2045,2012,10,12300.0
p28,2045,2012,11,12523.0
p28,2045,2012,12,12524.0
p28,2045,2012,13,12547.0
p28,2045,2012,14,12432.0
p28,2045,2012,15,12273.0
p28,2045,2012,16,12112.0
p28,2045,2012,17,11986.0
p28,2045,2012,18,11927.0
p28,2045,2012,19,12082.0
p28,2045,2012,20,12672.0
p28,2045,2012,21,13238.0
p28,2045,2012,22,13154.0
p28,2045,2012,23,12933.0
p28,2045,2012,24,12590.0
p28,2045,2012,25,12136.0
p28,2045,2012,26,11706.0
p28,2045,2012,27,11783.0
p28,2045,2012,28,12102.0
p28,2045,2012,29,12284.0
p28,2045,2012,30,12014.0
p28,2045,2012,31,11732.0
p28,2045,2012,32,12024.0
p28,2045,2012,33,12379.0
p28,2045,2012,34,12525.0
p28,2045,2012,35,12640.0
p28,2045,2012,36,12953.0
p28,2045,2012,37,13275.0
p28,2045,2012,38,13460.0
p28,2045,2012,39,13443.0
p28,2045,2012,40,13340.0
p28,2045,2012,41,13220.0
p28,2045,2012,42,13238.0
p28,2045,2012,43,13355.0
p28,2045,2012,44,13917.0
p28,2045,2012,45,14506.0
p28,2045,2012,46,14492.0
p28,2045,2012,47,14212.0
p28,2045,2012,48,13807.0
p28,2045,2012,49,13220.0
p28,2045,2012,50,12602.0
p28,2045,2012,51,12180.0
p28,2045,2012,52,11977.0
p28,2045,2012,53,12105.0
p28,2045,2012,54,11935.0
p28,2045,2012,55,11861.0
p28,2045,2012,56,12369.0
p28,2045,2012,57,13043.0
p28,2045,2012,58,13267.0
p28,2045,2012,59,13195.0
p28,2045,2012,60,13280.0
p28,2045,2012,61,13349.0
