site_id,time_index,value,weather_year
p60_solar_g01,1,0.0,2012
p60_solar_g01,2,0.6971092249992216,2012
p60_solar_g01,3,0.0,2012
p60_solar_g01,4,0.6041292432573055,2012
p60_solar_g01,5,0.0,2012
p60_solar_g01,6,0.4843529970352746,2012
p60_solar_g01,7,0.0,2012
p60_solar_g01,8,0.21719254647951486,2012
p60_solar_g01,9,0.0,2012
p60_solar_g01,10,0.06974022848094918,2012
p60_solar_g01,11,0.06706659977872446,2012
p60_solar_g01,12,6.679800905174896e-17,2012
p60_solar_g01,13,0.2975712040588208,2012
p60_solar_g01,14,6.284624814065541e-17,2012
p60_solar_g01,15,0.36840910131829374,2012
p60_solar_g01,16,5.901098649290434e-17,2012
p60_solar_g01,17,0.4086848155549567,2012
p60_solar_g01,18,5.530245032521211e-17,2012
p60_solar_g01,19,0.4320053242261169,2012
p60_solar_g01,20,0.0,2012
p60_solar_g01,21,0.39189683112811474,2012
p60_solar_g01,22,0.0,2012
p60_solar_g01,23,0.33336443572646757,2012
p60_solar_g01,24,0.0,2012
p60_solar_g01,25,0.1992022760851661,2012
p60_solar_g01,26,0.0,2012
p60_solar_g01,27,0.11568351126548616,2012
p60_solar_g01,28,0.037455923567869163,2012
p60_solar_g01,29,0.036552239325244304,2012
p60_solar_g01,30,0.10239478051461959,2012
p60_solar_g01,31,3.4506929360184487e-17,2012
p60_solar_g01,32,0.15242398597229184,2012
p60_solar_g01,33,3.2069023939053314e-17,2012
p60_solar_g01,34,0.1867457852092752,2012
p60_solar_g01,35,2.982968116924756e-17,2012
p60_solar_g01,36,0.2255618693980451,2012
p60_solar_g01,37,2.77948719613777e-17,2012
p60_solar_g01,38,0.21683529028453338,2012
p60_solar_g01,39,0.0,2012
p60_solar_g01,40,0.1971978776476685,2012
p60_solar_g01,41,0.0,2012
p60_solar_g01,42,0.14307180225376492,2012
p60_solar_g01,43,0.0,2012
p60_solar_g01,44,0.10281646389011471,2012
p60_solar_g01,45,0.0,2012
p60_solar_g01,46,0.06123445041457299,2012
p60_solar_g01,47,0.020271240824251354,2012
p60_solar_g01,48,0.02003706726271953,2012
p60_solar_g01,49,0.05779091420868635,2012
p60_solar_g01,50,1.9797272685266918e-17,2012
p60_solar_g01,51,0.09069470909854851,2012
p60_solar_g01,52,1.9468266296302286e-17,2012
p60_solar_g01,53,0.1401078180952082,2012
p60_solar_g01,54,1.937142080834743e-17,2012
p60_solar_g01,55,0.15409515596863163,2012
p60_solar_g01,56,0.0,2012
p60_solar_g01,57,0.16107783562684327,2012
p60_solar_g01,58,0.0,2012
p60_solar_g01,59,0.1464003253563111,2012
p60_solar_g01,60,0.0,2012
p60_solar_g01,61,0.12835366617151045,2012
p60_solar_g01,62,0.0,2012
p60_solar_g01,63,0.10195678849406425,2012
p60_solar_g01,64,0.0,2012
p60_solar_g01,65,0.022820508833237267,2012
p60_solar_g01,66,0.02373323852990587,2012
p60_solar_g01,67,2.4613226394045988e-17,2012
p60_solar_g01,68,0.07437743754838354,2012
p60_solar_g01,69,2.625936953636818e-17,2012
p60_solar_g01,70,0.1679348678096739,2012
p60_solar_g01,71,2.811956600325431e-17,2012
p60_solar_g01,72,0.21312160683563558,2012
p60_solar_g01,73,3.018885582744457e-17,2012
p60_solar_g01,74,0.2511844755187792,2012
p60_solar_g01,75,0.0,2012
p60_solar_g01,76,0.2702541109932102,2012
p60_solar_g01,77,0.0,2012
p60_solar_g01,78,0.2652472311813128,2012
p60_solar_g01,79,0.0,2012
p60_solar_g01,80,0.24124403983827364,2012
p60_solar_g01,81,0.0,2012
p60_solar_g01,82,0.12286974726186208,2012
p60_solar_g01,83,0.0,2012
p60_solar_g01,84,0.04485076467314344,2012
p60_solar_g01,85,0.04699691287130514,2012
p60_solar_g01,86,4.8865166425379274e-17,2012
p60_solar_g01,87,0.23726054550551695,2012
p60_solar_g01,88,5.2315952408762154e-17,2012
p60_solar_g01,89,0.33431335147223296,2012
p60_solar_g01,90,5.591131529298206e-17,2012
p60_solar_g01,91,0.4221324060020057,2012
p60_solar_g01,92,5.964166851957043e-17,2012
p60_solar_g01,93,0.5078906629926342,2012
p60_solar_g01,94,0.0,2012
p60_solar_g01,95,0.5243149904305333,2012
p60_solar_g01,96,0.0,2012
p60_solar_g01,97,0.5073683338721379,2012
p60_solar_g01,98,0.0,2012
p60_solar_g01,99,0.34469587340770996,2012
p60_solar_g01,100,0.0,2012
p60_solar_g01,101,0.2274006390562561,2012
p60_solar_g01,102,0.08011062727284625,2012
p60_solar_g01,103,0.08152833494509937,2012
p60_solar_g01,104,0.24824811503446653,2012
p60_solar_g01,105,8.719397340279756e-17,2012
p60_solar_g01,106,0.4180820603741604,2012
p60_solar_g01,107,9.160713496898631e-17,2012
p60_solar_g01,108,0.5780297397855458,2012
p60_solar_g01,109,9.606010870682047e-17,2012
p60_solar_g01,110,0.7852627200530999,2012
p60_solar_g01,111,1.0054102135218974e-16,2012
p60_solar_g01,112,0.8454512771645645,2012
p60_solar_g01,113,0.0,2012
p60_solar_g01,114,0.856568708367854,2012
p60_solar_g01,115,0.0,2012
p60_solar_g01,116,0.6878244592908858,2012
p60_solar_g01,117,0.0,2012
p60_solar_g01,118,0.5427934698628709,2012
p60_solar_g01,119,0.0,2012
p60_solar_g01,120,0.35172360758767435,2012
p60_solar_g01,121,0.12245814126719137,2012
p60_solar_g01,122,0.12390096451037164,2012
p60_solar_g01,123,0.3729404095361323,2012
p60_solar_g01,124,1.3024435861222064e-16,2012
p60_solar_g01,125,0.6174797386585309,2012
p60_solar_g01,126,1.345427320337373e-16,2012
p60_solar_g01,127,0.9932080647478346,2012
p60_solar_g01,128,1.387664355495968e-16,2012
p60_solar_g01,129,1.0,2012
p60_solar_g01,130,0.0,2012
p60_solar_g01,131,1.0,2012
p60_solar_g01,132,0.0,2012
p60_solar_g01,133,1.0,2012
p60_solar_g01,134,0.0,2012
p60_solar_g01,135,0.9378035161893494,2012
p60_solar_g01,136,0.0,2012
p60_solar_g01,137,0.7290276900320888,2012
p60_solar_g01,138,0.0,2012
p60_solar_g01,139,0.46549392375750015,2012
p60_solar_g01,140,0.1605105743613385,2012
p60_solar_g01,141,1.642115833053283e-16,2012
p60_solar_g01,142,0.4819014582507899,2012
p60_solar_g01,143,1.6750859132454422e-16,2012
p60_solar_g01,144,1.0,2012
p60_solar_g01,145,1.7064303034481709e-16,2012
p60_solar_g01,146,1.0,2012
p60_solar_g01,147,1.7360654280005385e-16,2012
p60_solar_g01,148,1.0,2012
p60_solar_g01,149,0.0,2012
p60_solar_g01,150,1.0,2012
p60_solar_g01,151,0.0,2012
p60_solar_g01,152,1.0,2012
p60_solar_g01,153,0.0,2012
p60_solar_g01,154,1.0,2012
p60_solar_g01,155,0.0,2012
p60_solar_g01,156,0.5355562215084638,2012
