site_id,time_index,value,weather_year
p10,153,0.08386,2012
p10,154,0.094874,2012
p10,155,0.097653,2012
p10,156,0.103449,2012
p10,157,0.105193,2012
p10,158,0.082373,2012
p10,159,0.088264,2012
p10,160,0.071206,2012
p10,161,0.04677,2012
p10,162,0.10406,2012
p10,163,0.129413,2012
p10,164,0.183409,2012
p10,165,0.237697,2012
p10,166,0.270874,2012
p10,167,0.262917,2012
p10,168,0.276067,2012
p10,169,0.237705,2012
p10,170,0.229894,2012
p10,171,0.260245,2012
p10,172,0.261152,2012
p10,173,0.264648,2012
p10,174,0.228074,2012
p10,175,0.237116,2012
p10,176,0.166473,2012
p10,177,0.174299,2012
p10,178,0.153288,2012
p10,179,0.155742,2012
p10,180,0.160707,2012
p10,181,0.13435,2012
p10,182,0.115644,2012
p10,183,0.123335,2012
p10,184,0.144296,2012
p10,185,0.141743,2012
p10,186,0.170694,2012
p10,187,0.16537,2012
p10,188,0.172442,2012
p10,189,0.213371,2012
p10,190,0.244336,2012
p10,191,0.243018,2012
p10,192,0.270408,2012
p10,193,0.287189,2012
p10,194,0.321384,2012
p10,195,0.316049,2012
p10,196,0.316278,2012
p10,197,0.276203,2012
p10,198,0.264142,2012
p10,199,0.221695,2012
p10,200,0.185412,2012
p10,201,0.172803,2012
p10,202,0.142929,2012
p10,203,0.130548,2012
p10,204,0.106818,2012
p10,205,0.111465,2012
p10,206,0.101612,2012
p10,207,0.095421,2012
p10,208,0.10737,2012
p10,209,0.094845,2012
p10,210,0.069712,2012
p10,211,0.08425,2012
p10,212,0.127058,2012
p10,213,0.171979,2012
p10,214,0.141654,2012
p10,215,0.173641,2012
p10,216,0.150955,2012
p10,217,0.127894,2012
p10,218,0.196407,2012
p10,219,0.122316,2012
p10,220,0.155359,2012
p10,221,0.154821,2012
p10,222,0.190297,2012
p10,223,0.151396,2012
p10,224,0.205614,2012
p10,225,0.228143,2012
p10,226,0.187785,2012
p10,227,0.143979,2012
p10,228,0.119296,2012
p10,229,0.089004,2012
p10,230,0.042888,2012
p10,231,0.063221,2012
p10,232,0.074109,2012
p10,233,0.047051,2012
p10,234,0.124312,2012
p10,235,0.131367,2012
p10,236,0.109686,2012
p10,237,0.178145,2012
p10,238,0.231662,2012
p10,239,0.253602,2012
p10,240,0.302916,2012
p11,1,0.336217,2012
p11,2,0.328151,2012
p11,3,0.380399,2012
p11,4,0.430236,2012
p11,5,0.416069,2012
p11,6,0.466814,2012
p11,7,0.447122,2012
p11,8,0.328781,2012
p11,9,0.300404,2012
p11,10,0.272602,2012
p11,11,0.243584,2012
p11,12,0.169251,2012
p11,13,0.145006,2012
p11,14,0.125676,2012
p11,15,0.122127,2012
p11,16,0.151687,2012
p11,17,0.086822,2012
p11,18,0.098812,2012
p11,19,0.066422,2012
p11,20,0.115482,2012
p11,21,0.106269,2012
p11,22,0.165555,2012
p11,23,0.181096,2012
p11,24,0.160354,2012
p11,25,0.080041,2012
p11,26,0.097127,2012
p11,27,0.196168,2012
p11,28,0.277733,2012
p11,29,0.290539,2012
p11,30,0.325773,2012
p11,31,0.186006,2012
p11,32,0.138206,2012
p11,33,0.066689,2012
p11,34,0.070183,2012
p11,35,0.050469,2012
p11,36,0.0,2012
p11,37,0.0,2012
p11,38,0.011471,2012
p11,39,0.053015,2012
p11,40,0.069353,2012
p11,41,0.047624,2012
p11,42,0.023894,2012
p11,43,0.008327,2012
p11,44,0.074276,2012
p11,45,0.135762,2012
p11,46,0.158038,2012
p11,47,0.180189,2012
p11,48,0.140665,2012
p11,49,0.12651,2012
p11,50,0.127823,2012
p11,51,0.08926,2012
p11,52,0.047677,2012
p11,53,0.095076,2012
p11,54,0.031888,2012
p11,55,0.074321,2012
p11,56,0.121,2012
p11,57,0.154488,2012
p11,58,0.13775,2012
p11,59,0.102011,2012
p11,60,0.115578,2012
p11,61,0.150308,2012
p11,62,0.142521,2012
p11,63,0.194247,2012
p11,64,0.215265,2012
p11,65,0.215628,2012
p11,66,0.207128,2012
p11,67,0.177624,2012
p11,68,0.18614,2012
p11,69,0.222434,2012
p11,70,0.218928,2012
p11,71,0.277719,2012
p11,72,0.317122,2012
p11,73,0.319599,2012
p11,74,0.315771,2012
p11,75,0.305406,2012
p11,76,0.279121,2012
p11,77,0.334202,2012
p11,78,0.320921,2012
p11,79,0.332808,2012
p11,80,0.351859,2012
p11,81,0.259962,2012
p11,82,0.189959,2012
p11,83,0.196116,2012
p11,84,0.110489,2012
p11,85,0.089656,2012
p11,86,0.072767,2012
p11,87,0.008057,2012
p11,88,0.0,2012
p11,89,0.0,2012
p11,90,0.0,2012
p11,91,0.0,2012
p11,92,0.020865,2012
p11,93,0.068409,2012
p11,94,0.020169,2012
p11,95,0.047698,2012
p11,96,0.032509,2012
p11,97,0.066624,2012
p11,98,0.130274,2012
p11,99,0.163405,2012
p11,100,0.25409,2012
p11,101,0.339612,2012
p11,102,0.367857,2012
p11,103,0.298487,2012
p11,104,0.302821,2012
p11,105,0.30374,2012
p11,106,0.229573,2012
p11,107,0.291875,2012
p11,108,0.221222,2012
p11,109,0.215419,2012
p11,110,0.239762,2012
p11,111,0.190817,2012
p11,112,0.168656,2012
p11,113,0.13911,2012
p11,114,0.141159,2012
p11,115,0.143324,2012
p11,116,0.18928,2012
p11,117,0.254187,2012
p11,118,0.274031,2012
p11,119,0.317034,2012
p11,120,0.358823,2012
p11,121,0.334927,2012
p11,122,0.313501,2012
p11,123,0.30377,2012
p11,124,0.35479,2012
p11,125,0.329995,2012
p11,126,0.365928,2012
p11,127,0.353874,2012
p11,128,0.357559,2012
p11,129,0.379627,2012
p11,130,0.400231,2012
p11,131,0.390356,2012
p11,132,0.37125,2012
p11,133,0.304692,2012
p11,134,0.269042,2012
p11,135,0.247558,2012
p11,136,0.206184,2012
p11,137,0.223246,2012
p11,138,0.25513,2012
p11,139,0.28904,2012
p11,140,0.260983,2012
p11,141,0.309171,2012
p11,142,0.339567,2012
p11,143,0.436722,2012
p11,144,0.437321,2012
p11,145,0.398429,2012
p11,146,0.443128,2012
p11,147,0.435141,2012
p11,148,0.489472,2012
p11,149,0.458795,2012
p11,150,0.415314,2012
p11,151,0.333175,2012
p11,152,0.288484,2012
p11,153,0.240443,2012
p11,154,0.232459,2012
p11,155,0.15578,2012
p11,156,0.102913,2012
p11,157,0.049796,2012
p11,158,0.00373,2012
p11,159,0.000327,2012
p11,160,0.0,2012
p11,161,0.007595,2012
p11,162,0.0,2012
p11,163,0.0,2012
p11,164,0.0,2012
p11,165,0.008794,2012
p11,166,0.0,2012
p11,167,0.0,2012
p11,168,0.0,2012
p11,169,0.0,2012
p11,170,0.014659,2012
p11,171,0.046845,2012
p11,172,0.128175,2012
p11,173,0.14419,2012
p11,174,0.101141,2012
p11,175,0.122129,2012
p11,176,0.108275,2012
p11,177,0.050151,2012
p11,178,0.029887,2012
p11,179,0.02628,2012
p11,180,0.065036,2012
p11,181,0.096787,2012
p11,182,0.12016,2012
p11,183,0.163487,2012
p11,184,0.185365,2012
p11,185,0.162116,2012
p11,186,0.199662,2012
p11,187,0.179338,2012
p11,188,0.202312,2012
p11,189,0.203541,2012
p11,190,0.286467,2012
p11,191,0.309584,2012
p11,192,0.35005,2012
p11,193,0.389521,2012
p11,194,0.461709,2012
p11,195,0.403202,2012
p11,196,0.368202,2012
p11,197,0.402442,2012
p11,198,0.369579,2012
p11,199,0.258866,2012
p11,200,0.345252,2012
p11,201,0.218215,2012
p11,202,0.185584,2012
p11,203,0.208186,2012
p11,204,0.191868,2012
p11,205,0.124778,2012
p11,206,0.113602,2012
p11,207,0.085923,2012
p11,208,0.073088,2012
p11,209,0.068342,2012
p11,210,0.089136,2012
p11,211,0.073065,2012
p11,212,0.029919,2012
p11,213,0.012985,2012
p11,214,0.045219,2012
p11,215,0.07961,2012
p11,216,0.057243,2012
p11,217,0.085072,2012
p11,218,0.118238,2012
p11,219,0.147479,2012
p11,220,0.107612,2012
p11,221,0.130705,2012
p11,222,0.119914,2012
p11,223,0.106872,2012
p11,224,0.124971,2012
p11,225,0.113147,2012
p11,226,0.119615,2012
p11,227,0.124031,2012
p11,228,0.098837,2012
p11,229,0.072597,2012
p11,230,0.066952,2012
p11,231,0.114774,2012
p11,232,0.141836,2012
p11,233,0.161693,2012
p11,234,0.174044,2012
p11,235,0.209277,2012
p11,236,0.220105,2012
p11,237,0.267908,2012
p11,238,0.290479,2012
p11,239,0.332499,2012
p11,240,0.316681,2012
p28,1,0.319608,2012
p28,2,0.363132,2012
p28,3,0.411782,2012
p28,4,0.340604,2012
p28,5,0.270126,2012
p28,6,0.365475,2012
p28,7,0.414646,2012
p28,8,0.393514,2012
p28,9,0.330804,2012
p28,10,0.263054,2012
p28,11,0.186845,2012
p28,12,0.162489,2012
p28,13,0.151596,2012
p28,14,0.099024,2012
p28,15,0.106275,2012
p28,16,0.052789,2012
p28,17,0.053559,2012
p28,18,0.046489,2012
p28,19,0.085193,2012
p28,20,0.116895,2012
p28,21,0.112544,2012
p28,22,0.116328,2012
p28,23,0.170313,2012
p28,24,0.251578,2012
p28,25,0.233518,2012
p28,26,0.307877,2012
p28,27,0.377749,2012
p28,28,0.422396,2012
p28,29,0.36349,2012
p28,30,0.303905,2012
p28,31,0.317269,2012
p28,32,0.3547,2012
p28,33,0.288823,2012
p28,34,0.290759,2012
p28,35,0.203315,2012
p28,36,0.197893,2012
p28,37,0.139259,2012
p28,38,0.143019,2012
p28,39,0.157256,2012
p28,40,0.178618,2012
p28,41,0.223832,2012
p28,42,0.261686,2012
p28,43,0.325755,2012
p28,44,0.319436,2012
p28,45,0.340486,2012
p28,46,0.38708,2012
p28,47,0.415869,2012
p28,48,0.333444,2012
p28,49,0.315866,2012
p28,50,0.226208,2012
p28,51,0.35667,2012
p28,52,0.370097,2012
p28,53,0.282248,2012
p28,54,0.239501,2012
p28,55,0.187886,2012
p28,56,0.11835,2012
p28,57,0.165609,2012
p28,58,0.121685,2012
p28,59,0.098048,2012
p28,60,0.11462,2012
p28,61,0.118192,2012
p28,62,0.18837,2012
p28,63,0.167619,2012
p28,64,0.183926,2012
p28,65,0.198767,2012
p28,66,0.228367,2012
p28,67,0.254601,2012
p28,68,0.292653,2012
p28,69,0.318363,2012
p28,70,0.302848,2012
p28,71,0.396917,2012
p28,72,0.464809,2012
p28,73,0.37145,2012
p28,74,0.40426,2012
p28,75,0.389282,2012
p28,76,0.399306,2012
p28,77,0.403598,2012
p28,78,0.374708,2012
p28,79,0.366316,2012
p28,80,0.342173,2012
p28,81,0.316112,2012
p28,82,0.339182,2012
p28,83,0.229375,2012
p28,84,0.194144,2012
p28,85,0.212334,2012
p28,86,0.170055,2012
p28,87,0.168012,2012
p28,88,0.13035,2012
p28,89,0.153941,2012
p28,90,0.107179,2012
p28,91,0.105016,2012
p28,92,0.105824,2012
p28,93,0.114505,2012
p28,94,0.054521,2012
p28,95,0.042144,2012
p28,96,0.051574,2012
p28,97,0.042377,2012
p28,98,0.089611,2012
p28,99,0.144774,2012
p28,100,0.186529,2012
p28,101,0.201932,2012
p28,102,0.136982,2012
p28,103,0.125665,2012
p28,104,0.176079,2012
p28,105,0.161231,2012
p28,106,0.21043,2012
p28,107,0.252815,2012
p28,108,0.254059,2012
p28,109,0.23283,2012
p28,110,0.189577,2012
p28,111,0.181765,2012
p28,112,0.175913,2012
p28,113,0.181132,2012
p28,114,0.180408,2012
p28,115,0.222558,2012
p28,116,0.241806,2012
p28,117,0.286365,2012
p28,118,0.300589,2012
p28,119,0.267099,2012
p28,120,0.335121,2012
p28,121,0.351148,2012
p28,122,0.340551,2012
p28,123,0.386386,2012
p28,124,0.464766,2012
p28,125,0.467618,2012
p28,126,0.422537,2012
p28,127,0.493567,2012
p28,128,0.47951,2012
p28,129,0.451408,2012
p28,130,0.417401,2012
p28,131,0.352617,2012
p28,132,0.33724,2012
p28,133,0.287894,2012
p28,134,0.275108,2012
p28,135,0.244952,2012
p28,136,0.264482,2012
p28,137,0.271815,2012
p28,138,0.255568,2012
p28,139,0.245194,2012
p28,140,0.220889,2012
p28,141,0.180763,2012
p28,142,0.214342,2012
p28,143,0.266484,2012
p28,144,0.304997,2012
p28,145,0.318566,2012
p28,146,0.41158,2012
p28,147,0.420827,2012
p28,148,0.38012,2012
p28,149,0.290655,2012
p28,150,0.357299,2012
p28,151,0.331548,2012
p28,152,0.319908,2012
p28,153,0.331157,2012
p28,154,0.293811,2012
p28,155,0.282702,2012
p28,156,0.237104,2012
p28,157,0.216644,2012
p28,158,0.188909,2012
p28,159,0.20232,2012
p28,160,0.200652,2012
p28,161,0.215635,2012
p28,162,0.272228,2012
p28,163,0.338631,2012
p28,164,0.369002,2012
p28,165,0.379773,2012
p28,166,0.405268,2012
p28,167,0.407065,2012
p28,168,0.330507,2012
p28,169,0.367681,2012
p28,170,0.396183,2012
p28,171,0.458494,2012
p28,172,0.358411,2012
p28,173,0.377377,2012
p28,174,0.325015,2012
p28,175,0.248611,2012
p28,176,0.174052,2012
p28,177,0.165777,2012
p28,178,0.164725,2012
p28,179,0.151401,2012
p28,180,0.095299,2012
p28,181,0.099775,2012
p28,182,0.094133,2012
p28,183,0.13398,2012
p28,184,0.118911,2012
p28,185,0.149584,2012
p28,186,0.150516,2012
p28,187,0.167365,2012
p28,188,0.176772,2012
p28,189,0.171476,2012
p28,190,0.238231,2012
p28,191,0.305489,2012
p28,192,0.332419,2012
p28,193,0.268055,2012
p28,194,0.243188,2012
p28,195,0.216344,2012
p28,196,0.115344,2012
p28,197,0.172658,2012
p28,198,0.149367,2012
p28,199,0.038538,2012
p28,200,0.086257,2012
p28,201,0.173028,2012
p28,202,0.184814,2012
p28,203,0.139177,2012
p28,204,0.124644,2012
p28,205,0.135132,2012
p28,206,0.119678,2012
p28,207,0.08107,2012
p28,208,0.107585,2012
p28,209,0.096803,2012
p28,210,0.084649,2012
p28,211,0.095203,2012
p28,212,0.12732,2012
p28,213,0.138342,2012
p28,214,0.126676,2012
p28,215,0.209107,2012
p28,216,0.22698,2012
p28,217,0.219864,2012
p28,218,0.285991,2012
p28,219,0.271808,2012
p28,220,0.218896,2012
p28,221,0.204824,2012
p28,222,0.118706,2012
p28,223,0.206193,2012
p28,224,0.226194,2012
p28,225,0.27116,2012
p28,226,0.190516,2012
p28,227,0.169503,2012
p28,228,0.158049,2012
p28,229,0.132205,2012
p28,230,0.133556,2012
p28,231,0.124983,2012
p28,232,0.144738,2012
p28,233,0.12609,2012
p28,234,0.119846,2012
p28,235,0.144016,2012
p28,236,0.118431,2012
p28,237,0.15277,2012
p28,238,0.189888,2012
p28,239,0.186194,2012
p28,240,0.301036,2012
p9,1,0.09575,2012
p9,2,0.0706,2012
p9,3,0.095381,2012
p9,4,0.086641,2012
p9,5,0.210249,2012
p9,6,0.09294,2012
p9,7,0.090101,2012
p9,8,0.081387,2012
p9,9,0.023326,2012
p9,10,0.03671,2012
p9,11,0.051619,2012
p9,12,0.039217,2012
p9,13,0.007754,2012
p9,14,0.036166,2012
p9,15,0.108154,2012
p9,16,0.052119,2012
p9,17,0.090192,2012
p9,18,0.092543,2012
p9,19,0.094057,2012
p9,20,0.089805,2012
p9,21,0.12335,2012
p9,22,0.151864,2012
p9,23,0.13165,2012
p9,24,0.118936,2012
p9,25,0.150654,2012
p9,26,0.246035,2012
p9,27,0.343039,2012
p9,28,0.422912,2012
p9,29,0.365251,2012
p9,30,0.300959,2012
p9,31,0.339087,2012
p9,32,0.342459,2012
p9,33,0.34321,2012
p9,34,0.325889,2012
p9,35,0.304236,2012
p9,36,0.240575,2012
p9,37,0.213756,2012
p9,38,0.195311,2012
p9,39,0.191458,2012
p9,40,0.187556,2012
p9,41,0.163266,2012
p9,42,0.17897,2012
p9,43,0.150418,2012
p9,44,0.097088,2012
p9,45,0.069766,2012
p9,46,0.071085,2012
p9,47,0.115043,2012
p9,48,0.084375,2012
p9,49,0.114294,2012
p9,50,0.08692,2012
p9,51,0.072207,2012
p9,52,0.089028,2012
p9,53,0.09528,2012
p9,54,0.0,2012
p9,55,0.050491,2012
p9,56,0.17301,2012
p9,57,0.219686,2012
p9,58,0.184505,2012
p9,59,0.135232,2012
p9,60,0.172915,2012
p9,61,0.192208,2012
p9,62,0.214378,2012
p9,63,0.22818,2012
p9,64,0.23229,2012
p9,65,0.251574,2012
p9,66,0.248088,2012
p9,67,0.280368,2012
p9,68,0.275574,2012
p9,69,0.30698,2012
p9,70,0.293581,2012
p9,71,0.344188,2012
p9,72,0.370612,2012
p9,73,0.428288,2012
p9,74,0.466181,2012
p9,75,0.494459,2012
p9,76,0.47833,2012
p9,77,0.476684,2012
p9,78,0.387661,2012
p9,79,0.37949,2012
p9,80,0.397217,2012
p9,81,0.405874,2012
p9,82,0.384015,2012
p9,83,0.339099,2012
p9,84,0.333178,2012
p9,85,0.280878,2012
p9,86,0.271133,2012
p9,87,0.231415,2012
p9,88,0.205997,2012
p9,89,0.22628,2012
p9,90,0.244232,2012
p9,91,0.267788,2012
p9,92,0.271719,2012
p9,93,0.322709,2012
p9,94,0.39983,2012
p9,95,0.41541,2012
p9,96,0.434742,2012
p9,97,0.561369,2012
p9,98,0.553943,2012
p9,99,0.536416,2012
p9,100,0.568857,2012
p9,101,0.501119,2012
p9,102,0.497641,2012
p9,103,0.414019,2012
p9,104,0.407246,2012
p9,105,0.334444,2012
p9,106,0.259574,2012
p9,107,0.219256,2012
p9,108,0.218989,2012
p9,109,0.208589,2012
p9,110,0.194488,2012
p9,111,0.15651,2012
p9,112,0.116681,2012
p9,113,0.126964,2012
p9,114,0.112879,2012
p9,115,0.127179,2012
p9,116,0.118449,2012
p9,117,0.075477,2012
p9,118,0.091976,2012
p9,119,0.153626,2012
p9,120,0.176076,2012
p9,121,0.173487,2012
p9,122,0.156983,2012
