site_id,time_index,value,weather_year
42434,151,0.338339,2012
42434,152,0.306697,2012
42434,153,0.23519,2012
42434,154,0.19226,2012
42434,155,0.16683,2012
42434,156,0.154401,2012
42434,157,0.138681,2012
42434,158,0.107563,2012
42434,159,0.108112,2012
42434,160,0.126506,2012
42434,161,0.101577,2012
42434,162,0.166085,2012
42434,163,0.154411,2012
42434,164,0.222173,2012
42434,165,0.295568,2012
42434,166,0.373156,2012
42434,167,0.447364,2012
42434,168,0.446349,2012
42434,169,0.454734,2012
42434,170,0.509995,2012
42434,171,0.491663,2012
42434,172,0.537951,2012
42434,173,0.494857,2012
42434,174,0.436351,2012
42434,175,0.429946,2012
42434,176,0.392478,2012
42434,177,0.384915,2012
42434,178,0.339605,2012
42434,179,0.264613,2012
42434,180,0.258873,2012
42434,181,0.207898,2012
42434,182,0.187697,2012
42434,183,0.211198,2012
42434,184,0.244387,2012
42434,185,0.241547,2012
42434,186,0.251018,2012
42434,187,0.276593,2012
42434,188,0.332331,2012
42434,189,0.409236,2012
42434,190,0.447361,2012
42434,191,0.476197,2012
42434,192,0.491827,2012
42434,193,0.510848,2012
42434,194,0.577841,2012
42434,195,0.528873,2012
42434,196,0.474935,2012
42434,197,0.376203,2012
42434,198,0.368427,2012
42434,199,0.39429,2012
42434,200,0.364187,2012
42434,201,0.299492,2012
42434,202,0.275937,2012
42434,203,0.257085,2012
42434,204,0.257492,2012
42434,205,0.240113,2012
42434,206,0.201373,2012
42434,207,0.199355,2012
42434,208,0.232672,2012
42434,209,0.221505,2012
42434,210,0.241693,2012
42434,211,0.266811,2012
42434,212,0.295814,2012
42434,213,0.250516,2012
42434,214,0.31441,2012
42434,215,0.313985,2012
42434,216,0.334491,2012
42434,217,0.268151,2012
42434,218,0.232295,2012
42434,219,0.162342,2012
42434,220,0.157974,2012
42434,221,0.190556,2012
42434,222,0.195544,2012
42434,223,0.201172,2012
42434,224,0.207579,2012
42434,225,0.231152,2012
42434,226,0.224827,2012
42434,227,0.228237,2012
42434,228,0.183638,2012
42434,229,0.186789,2012
42434,230,0.158531,2012
42434,231,0.153513,2012
42434,232,0.096229,2012
42434,233,0.089449,2012
42434,234,0.112923,2012
42434,235,0.120298,2012
42434,236,0.101167,2012
42434,237,0.143159,2012
42434,238,0.111835,2012
42434,239,0.11761,2012
42434,240,0.126129,2012
24078,1,0.094832,2012
24078,2,0.142029,2012
24078,3,0.102619,2012
24078,4,0.160946,2012
24078,5,0.212128,2012
24078,6,0.220225,2012
24078,7,0.229091,2012
24078,8,0.19025,2012
24078,9,0.150603,2012
24078,10,0.155718,2012
24078,11,0.151464,2012
24078,12,0.168001,2012
24078,13,0.147381,2012
24078,14,0.150972,2012
24078,15,0.119064,2012
24078,16,0.131375,2012
24078,17,0.148016,2012
24078,18,0.173754,2012
24078,19,0.170406,2012
24078,20,0.158956,2012
24078,21,0.167029,2012
24078,22,0.186632,2012
24078,23,0.240352,2012
24078,24,0.29157,2012
24078,25,0.316013,2012
24078,26,0.230438,2012
24078,27,0.320597,2012
24078,28,0.38451,2012
24078,29,0.403194,2012
24078,30,0.421511,2012
24078,31,0.410871,2012
24078,32,0.393931,2012
24078,33,0.368063,2012
24078,34,0.325786,2012
24078,35,0.339172,2012
24078,36,0.284616,2012
24078,37,0.266533,2012
24078,38,0.213395,2012
24078,39,0.212889,2012
24078,40,0.218533,2012
24078,41,0.202336,2012
24078,42,0.244161,2012
24078,43,0.268743,2012
24078,44,0.324471,2012
24078,45,0.373416,2012
24078,46,0.390244,2012
24078,47,0.409739,2012
24078,48,0.476065,2012
24078,49,0.459709,2012
24078,50,0.538514,2012
24078,51,0.579553,2012
24078,52,0.585063,2012
24078,53,0.570882,2012
24078,54,0.586399,2012
24078,55,0.520265,2012
24078,56,0.508507,2012
24078,57,0.429096,2012
24078,58,0.410834,2012
24078,59,0.385583,2012
24078,60,0.34683,2012
24078,61,0.306732,2012
24078,62,0.276956,2012
24078,63,0.26942,2012
24078,64,0.268709,2012
24078,65,0.267503,2012
24078,66,0.285029,2012
24078,67,0.312524,2012
24078,68,0.364025,2012
24078,69,0.389587,2012
24078,70,0.431863,2012
24078,71,0.439212,2012
24078,72,0.493673,2012
24078,73,0.492821,2012
24078,74,0.509942,2012
24078,75,0.53933,2012
24078,76,0.54303,2012
24078,77,0.513342,2012
24078,78,0.472476,2012
24078,79,0.476632,2012
24078,80,0.470861,2012
24078,81,0.41743,2012
24078,82,0.424099,2012
24078,83,0.374959,2012
24078,84,0.338583,2012
24078,85,0.316454,2012
24078,86,0.298392,2012
24078,87,0.286051,2012
24078,88,0.269451,2012
24078,89,0.281473,2012
24078,90,0.282413,2012
24078,91,0.291767,2012
24078,92,0.296069,2012
24078,93,0.313251,2012
24078,94,0.341815,2012
24078,95,0.372987,2012
24078,96,0.387167,2012
24078,97,0.431297,2012
24078,98,0.466156,2012
24078,99,0.487375,2012
24078,100,0.489178,2012
24078,101,0.405986,2012
24078,102,0.420109,2012
24078,103,0.372279,2012
24078,104,0.336867,2012
24078,105,0.312935,2012
24078,106,0.294581,2012
24078,107,0.2613,2012
24078,108,0.242918,2012
24078,109,0.215517,2012
24078,110,0.172933,2012
24078,111,0.151214,2012
24078,112,0.127124,2012
24078,113,0.091261,2012
24078,114,0.093729,2012
24078,115,0.112479,2012
24078,116,0.11963,2012
24078,117,0.095259,2012
24078,118,0.089228,2012
24078,119,0.111587,2012
24078,120,0.060781,2012
24078,121,0.026347,2012
24078,122,0.006835,2012
24078,123,0.0,2012
24078,124,0.0,2012
24078,125,0.0,2012
24078,126,0.0,2012
24078,127,0.0,2012
24078,128,0.0,2012
24078,129,0.0,2012
24078,130,0.0,2012
24078,131,0.0,2012
24078,132,0.0,2012
24078,133,0.0,2012
24078,134,0.0,2012
24078,135,0.0,2012
24078,136,0.0,2012
24078,137,0.0,2012
24078,138,0.0,2012
24078,139,0.0,2012
24078,140,0.0,2012
24078,141,0.0,2012
24078,142,0.0,2012
24078,143,0.0,2012
24078,144,0.0,2012
24078,145,0.0,2012
24078,146,0.0,2012
24078,147,0.0,2012
24078,148,0.0,2012
24078,149,0.0,2012
24078,150,0.0,2012
24078,151,0.0,2012
24078,152,0.0,2012
24078,153,0.0,2012
24078,154,0.0,2012
24078,155,0.0,2012
24078,156,0.0,2012
24078,157,0.0,2012
24078,158,0.0,2012
24078,159,0.0,2012
24078,160,0.0,2012
24078,161,0.0,2012
24078,162,0.0,2012
24078,163,0.0,2012
24078,164,0.0,2012
24078,165,0.0,2012
24078,166,0.0,2012
24078,167,0.0,2012
24078,168,0.0,2012
24078,169,0.0,2012
24078,170,0.0,2012
24078,171,0.0,2012
24078,172,0.0,2012
24078,173,0.0,2012
24078,174,0.0,2012
24078,175,0.0,2012
24078,176,0.0,2012
24078,177,0.0,2012
24078,178,0.0,2012
24078,179,0.0,2012
24078,180,0.0,2012
24078,181,0.0,2012
24078,182,0.0,2012
24078,183,0.0,2012
24078,184,0.0,2012
24078,185,0.0,2012
24078,186,0.0,2012
24078,187,0.0,2012
24078,188,0.0,2012
24078,189,0.0,2012
24078,190,0.0,2012
24078,191,0.0,2012
24078,192,0.0,2012
24078,193,0.0,2012
24078,194,0.0,2012
24078,195,0.0,2012
24078,196,0.0,2012
24078,197,0.0,2012
24078,198,0.0,2012
24078,199,0.0,2012
24078,200,0.0,2012
24078,201,0.0,2012
24078,202,0.0,2012
24078,203,0.0,2012
24078,204,0.0,2012
24078,205,0.0,2012
24078,206,0.0,2012
24078,207,0.0,2012
24078,208,0.0,2012
24078,209,0.0,2012
24078,210,0.0,2012
24078,211,0.0,2012
24078,212,0.0,2012
24078,213,0.0,2012
24078,214,0.0,2012
24078,215,0.0,2012
24078,216,0.0,2012
24078,217,0.0,2012
24078,218,0.0,2012
24078,219,0.0,2012
24078,220,0.0,2012
24078,221,0.0,2012
24078,222,0.0,2012
24078,223,0.0,2012
24078,224,0.0,2012
24078,225,0.0,2012
24078,226,0.0,2012
24078,227,0.0,2012
24078,228,0.0,2012
24078,229,0.0,2012
24078,230,0.0,2012
24078,231,0.0,2012
24078,232,0.0,2012
24078,233,0.0,2012
24078,234,0.0,2012
24078,235,0.0,2012
24078,236,0.0,2012
24078,237,0.0,2012
24078,238,0.0,2012
24078,239,0.018863,2012
24078,240,0.089322,2012
36295,1,0.350616,2012
36295,2,0.407108,2012
36295,3,0.428586,2012
36295,4,0.457388,2012
36295,5,0.438511,2012
36295,6,0.450736,2012
36295,7,0.428002,2012
36295,8,0.383912,2012
36295,9,0.308344,2012
36295,10,0.266443,2012
36295,11,0.240719,2012
36295,12,0.21972,2012
36295,13,0.231778,2012
36295,14,0.205464,2012
36295,15,0.195601,2012
36295,16,0.175386,2012
36295,17,0.203707,2012
36295,18,0.256907,2012
36295,19,0.299736,2012
36295,20,0.32533,2012
36295,21,0.348311,2012
36295,22,0.365912,2012
36295,23,0.375026,2012
36295,24,0.417348,2012
36295,25,0.401768,2012
36295,26,0.420365,2012
36295,27,0.414812,2012
36295,28,0.465048,2012
36295,29,0.447701,2012
36295,30,0.448774,2012
36295,31,0.452572,2012
36295,32,0.374024,2012
36295,33,0.281763,2012
36295,34,0.231415,2012
36295,35,0.212619,2012
36295,36,0.168327,2012
36295,37,0.184375,2012
36295,38,0.145179,2012
36295,39,0.134977,2012
36295,40,0.139711,2012
36295,41,0.11167,2012
36295,42,0.093209,2012
36295,43,0.075981,2012
36295,44,0.139303,2012
36295,45,0.168335,2012
36295,46,0.138715,2012
36295,47,0.150513,2012
36295,48,0.201897,2012
36295,49,0.124691,2012
36295,50,0.198623,2012
36295,51,0.152915,2012
36295,52,0.162509,2012
36295,53,0.1115,2012
36295,54,0.090502,2012
36295,55,0.031898,2012
36295,56,0.0,2012
36295,57,0.0,2012
36295,58,0.0,2012
36295,59,0.0,2012
36295,60,0.002986,2012
36295,61,0.007046,2012
36295,62,0.016715,2012
36295,63,0.039716,2012
36295,64,0.055426,2012
36295,65,0.04033,2012
36295,66,0.040954,2012
36295,67,0.018138,2012
36295,68,0.032393,2012
36295,69,0.016098,2012
36295,70,0.0,2012
36295,71,0.01289,2012
36295,72,0.0,2012
36295,73,0.016799,2012
36295,74,0.0,2012
36295,75,0.030326,2012
36295,76,0.03279,2012
36295,77,0.0,2012
36295,78,0.0,2012
36295,79,0.0,2012
36295,80,0.0,2012
36295,81,0.0,2012
36295,82,0.035346,2012
36295,83,0.030996,2012
36295,84,0.0,2012
36295,85,0.0,2012
36295,86,0.010883,2012
36295,87,0.020456,2012
36295,88,0.030306,2012
36295,89,0.035449,2012
36295,90,0.018302,2012
36295,91,0.023884,2012
36295,92,0.015821,2012
36295,93,0.017944,2012
36295,94,0.008795,2012
36295,95,0.023189,2012
36295,96,0.0,2012
36295,97,0.005564,2012
36295,98,0.091737,2012
36295,99,0.011701,2012
36295,100,0.0,2012
36295,101,0.0,2012
36295,102,0.0,2012
36295,103,0.0,2012
36295,104,0.0,2012
36295,105,0.0,2012
36295,106,0.0,2012
36295,107,0.0,2012
36295,108,0.0,2012
36295,109,0.0,2012
36295,110,0.0,2012
36295,111,0.0,2012
36295,112,0.0,2012
36295,113,0.0,2012
36295,114,0.0,2012
36295,115,0.0,2012
36295,116,0.0,2012
36295,117,0.0,2012
36295,118,0.0,2012
36295,119,0.0,2012
36295,120,0.0,2012
36295,121,0.0,2012
36295,122,0.0,2012
36295,123,0.0,2012
36295,124,0.0,2012
36295,125,0.0,2012
36295,126,0.0,2012
36295,127,0.0,2012
36295,128,0.0,2012
36295,129,0.0,2012
36295,130,0.0,2012
36295,131,0.0,2012
36295,132,0.0,2012
36295,133,0.0,2012
36295,134,0.0,2012
36295,135,0.0,2012
36295,136,0.0,2012
36295,137,0.0,2012
36295,138,0.0,2012
36295,139,0.0,2012
36295,140,0.0,2012
36295,141,0.0,2012
36295,142,0.0,2012
36295,143,0.0,2012
36295,144,0.0,2012
36295,145,0.0,2012
36295,146,0.0,2012
36295,147,0.0,2012
36295,148,0.0,2012
36295,149,0.0,2012
36295,150,0.0,2012
36295,151,0.0,2012
36295,152,0.0,2012
36295,153,0.0,2012
36295,154,0.0,2012
36295,155,0.0,2012
36295,156,0.0,2012
36295,157,0.024784,2012
36295,158,0.0,2012
36295,159,0.012919,2012
36295,160,0.00601,2012
36295,161,0.016932,2012
36295,162,0.034241,2012
36295,163,0.078167,2012
36295,164,0.09302,2012
36295,165,0.140041,2012
36295,166,0.186874,2012
36295,167,0.248239,2012
36295,168,0.296959,2012
36295,169,0.275006,2012
36295,170,0.361156,2012
36295,171,0.393793,2012
36295,172,0.443919,2012
36295,173,0.428391,2012
36295,174,0.405438,2012
36295,175,0.400801,2012
36295,176,0.363969,2012
36295,177,0.349597,2012
36295,178,0.346701,2012
36295,179,0.332808,2012
36295,180,0.328738,2012
36295,181,0.267196,2012
36295,182,0.226318,2012
36295,183,0.213583,2012
36295,184,0.227536,2012
36295,185,0.254032,2012
36295,186,0.275695,2012
36295,187,0.338631,2012
36295,188,0.350495,2012
36295,189,0.402926,2012
36295,190,0.434137,2012
36295,191,0.433449,2012
36295,192,0.455182,2012
36295,193,0.455054,2012
36295,194,0.399322,2012
36295,195,0.386843,2012
36295,196,0.38916,2012
36295,197,0.370246,2012
36295,198,0.420725,2012
36295,199,0.355696,2012
36295,200,0.379944,2012
36295,201,0.35331,2012
36295,202,0.282788,2012
36295,203,0.243199,2012
36295,204,0.224242,2012
36295,205,0.218887,2012
36295,206,0.166619,2012
36295,207,0.160063,2012
36295,208,0.162685,2012
36295,209,0.192224,2012
36295,210,0.20697,2012
36295,211,0.202575,2012
36295,212,0.24035,2012
36295,213,0.301191,2012
36295,214,0.329651,2012
36295,215,0.321759,2012
36295,216,0.358916,2012
36295,217,0.388672,2012
36295,218,0.427993,2012
36295,219,0.407218,2012
36295,220,0.398327,2012
36295,221,0.459457,2012
36295,222,0.468625,2012
36295,223,0.40056,2012
36295,224,0.379115,2012
36295,225,0.286406,2012
36295,226,0.24722,2012
36295,227,0.207733,2012
36295,228,0.175877,2012
36295,229,0.175824,2012
36295,230,0.146004,2012
36295,231,0.098954,2012
36295,232,0.112468,2012
36295,233,0.17993,2012
36295,234,0.192704,2012
36295,235,0.227655,2012
36295,236,0.266875,2012
36295,237,0.256263,2012
36295,238,0.294958,2012
36295,239,0.322675,2012
36295,240,0.330243,2012
26312,1,0.371751,2012
26312,2,0.388291,2012
26312,3,0.307316,2012
26312,4,0.312223,2012
26312,5,0.18115,2012
26312,6,0.135847,2012
26312,7,0.094038,2012
26312,8,0.057421,2012
26312,9,0.0,2012
26312,10,0.016279,2012
26312,11,0.060613,2012
26312,12,0.079964,2012
26312,13,0.095791,2012
26312,14,0.139654,2012
26312,15,0.101734,2012
26312,16,0.119551,2012
26312,17,0.089452,2012
26312,18,0.084079,2012
26312,19,0.084296,2012
26312,20,0.115828,2012
26312,21,0.114502,2012
26312,22,0.186125,2012
26312,23,0.190312,2012
26312,24,0.212775,2012
26312,25,0.214432,2012
26312,26,0.186912,2012
26312,27,0.1671,2012
26312,28,0.146199,2012
26312,29,0.186815,2012
26312,30,0.203448,2012
26312,31,0.154649,2012
26312,32,0.167543,2012
26312,33,0.144503,2012
26312,34,0.126229,2012
26312,35,0.143583,2012
26312,36,0.125544,2012
26312,37,0.142854,2012
26312,38,0.11214,2012
26312,39,0.090589,2012
26312,40,0.100374,2012
26312,41,0.085779,2012
26312,42,0.107059,2012
26312,43,0.081835,2012
26312,44,0.092264,2012
26312,45,0.090084,2012
26312,46,0.064386,2012
26312,47,0.100227,2012
26312,48,0.123837,2012
26312,49,0.084149,2012
26312,50,0.038632,2012
26312,51,0.094787,2012
26312,52,0.067326,2012
26312,53,0.030582,2012
26312,54,0.05655,2012
26312,55,0.151514,2012
26312,56,0.13431,2012
26312,57,0.154232,2012
26312,58,0.197325,2012
26312,59,0.150956,2012
26312,60,0.175242,2012
26312,61,0.160121,2012
26312,62,0.140198,2012
26312,63,0.142625,2012
26312,64,0.149671,2012
26312,65,0.156011,2012
26312,66,0.141591,2012
26312,67,0.134484,2012
26312,68,0.105753,2012
26312,69,0.086325,2012
26312,70,0.063658,2012
26312,71,0.041803,2012
26312,72,0.065786,2012
26312,73,0.056101,2012
26312,74,0.04636,2012
26312,75,0.041795,2012
26312,76,0.0,2012
26312,77,0.040664,2012
26312,78,0.0,2012
26312,79,0.059195,2012
26312,80,0.073662,2012
26312,81,0.116066,2012
26312,82,0.171913,2012
26312,83,0.175125,2012
26312,84,0.124819,2012
26312,85,0.08883,2012
26312,86,0.088689,2012
26312,87,0.089635,2012
26312,88,0.03948,2012
26312,89,0.045576,2012
26312,90,0.006151,2012
26312,91,0.001867,2012
26312,92,0.0,2012
26312,93,0.0,2012
26312,94,0.0,2012
26312,95,0.0,2012
26312,96,0.0,2012
26312,97,0.148521,2012
26312,98,0.175148,2012
26312,99,0.185553,2012
26312,100,0.151317,2012
26312,101,0.060544,2012
26312,102,0.054625,2012
26312,103,0.071027,2012
26312,104,0.100429,2012
26312,105,0.040181,2012
26312,106,0.088863,2012
26312,107,0.088323,2012
26312,108,0.092924,2012
26312,109,0.101031,2012
26312,110,0.090522,2012
26312,111,0.110322,2012
26312,112,0.07566,2012
26312,113,0.064606,2012
26312,114,0.084357,2012
26312,115,0.104551,2012
26312,116,0.118975,2012
26312,117,0.150041,2012
26312,118,0.230175,2012
26312,119,0.246628,2012
26312,120,0.267885,2012
26312,121,0.317252,2012
26312,122,0.37051,2012
26312,123,0.356237,2012
26312,124,0.362946,2012
26312,125,0.399929,2012
26312,126,0.353027,2012
26312,127,0.397317,2012
26312,128,0.347215,2012
26312,129,0.31046,2012
26312,130,0.327604,2012
26312,131,0.34339,2012
26312,132,0.328898,2012
26312,133,0.270335,2012
26312,134,0.227613,2012
